user_id,city,state,monthly_income_inr,occupation,signup_timestamp,kyc_status,risk_segment
USR76323,Mumbai,Maharashtra,,Self Employed,2024-07-16 00:00:00,VERIFIED,LOW
USR76336,Lucknow,Uttar Pradesh,,Salaried,2024-08-07 00:00:00,PENDING,LOW
USR76345,Mumbay,Maharashtra,74344.0,Gig Worker,2026-02-28 18:26:20,VERIFIED,LOW
USR76349,Lucknow,Uttar Pradesh,11504.0,Unemployed,2025-11-30 20:11:24,VERIFIED,LOW
USR76350,Kolkata,West Bengal,34901.0,Business Owner,2025-11-29 00:00:00,VERIFIED,LOW
USR76351,Ludhiana,Punjab,25634.0,Self Employed,,VERIFIED,MEDIUM
USR76354,Ludhiana,Punjab,30157.0,Unemployed,2024-10-30 01:23:00,VERIFIED,MEDIUM
USR76357,Pune,Maharashtra,25734.0,Salaried,2024-05-26 00:00:00,VERIFIED,LOW
USR76369,Blr,Karnataka,24646.0,Business Owner,2025-04-18 00:00:00,VERIFIED,HIGH
USR76371,Kolkata,West Bengal,52059.0,Freelancer,2024-07-20 00:00:00,VERIFIED,LOW
USR76374,Amritsar,Punjab,,Farmer,2025-01-21 18:44:36,VERIFIED,LOW
USR76375,Bengaluru,Karnataka,,Student,2024-01-02 00:00:00,PENDING,MEDIUM
USR76377,Ludhiana,Punjab,13589.0,Business Owner,2026-03-11 00:00:00,VERIFIED,MEDIUM
USR76384,Jalandhar,Punjab,14801.0,Self Employed,2025-02-26 00:00:00,VERIFIED,UNKNOWN
USR76385,Lucknow,Uttar Pradesh,24316.0,Unemployed,2025-10-05 00:00:00,VERIFIED,LOW
USR76386,Hyderabad,Telangana,,Unemployed,2024-10-21 00:00:00,PENDING,MEDIUM
USR76388,Kolkata,West Bengal,16769.0,Unemployed,,VERIFIED,LOW
USR76389,Jpr,Rajasthan,21310.0,Freelancer,2024-03-10 00:00:00,VERIFIED,LOW
USR76391,Chennai,Tamil Nadu,22716.0,Student,2025-09-28 00:00:00,PENDING,MEDIUM
USR76397,Amritsar,Punjab,30725.0,Gig Worker,2024-12-17 00:00:00,VERIFIED,HIGH
USR76399,Pune,Maharashtra,30963.0,Freelancer,2026-01-24 04:11:36,VERIFIED,LOW
USR76401,Lucknow,Uttar Pradesh,37589.0,Student,2025-09-08 00:43:02,VERIFIED,MEDIUM
USR76406,Hyderabad,Telangana,,Unemployed,2025-12-23 00:00:00,VERIFIED,MEDIUM
USR76410,Jalandhar,Punjab,46562.0,Unemployed,2025-09-04 00:00:00,PENDING,LOW
USR76414,Hyderabad,Telangana,,Unemployed,2025-11-22 00:00:00,VERIFIED,MEDIUM
USR76415,Amritsar,Punjab,31273.0,Retired,2025-06-15 09:32:03,VERIFIED,MEDIUM
USR76419,Mumbai,Maharashtra,11388.0,Unemployed,2025-01-14 23:49:00,VERIFIED,LOW
USR76420,Amritsar,Punjab,17472.0,Farmer,2025-11-04 00:00:00,VERIFIED,LOW
USR76422,Chennai,Tamil Nadu,44963.0,Freelancer,2026-02-20 00:00:00,PENDING,LOW
USR76424,Pune,Maharashtra,,Salaried,,VERIFIED,MEDIUM
USR76426,Mumbai,Maharashtra,,Salaried,2025-12-27 20:50:00,VERIFIED,UNKNOWN
USR76428,Mumbai,Maharashtra,28306.0,Retired,2026-03-08 00:04:55,VERIFIED,LOW
USR76432,Kolkata,West Bengal,42257.0,Retired,2025-09-18 00:00:00,VERIFIED,LOW
USR76434,Mumbai,Maharashtra,7113.0,Salaried,2025-06-04 17:37:07,VERIFIED,HIGH
USR76439,Bengaluru,Karnataka,25700.0,Gig Worker,2025-06-22 23:07:00,VERIFIED,LOW
USR76443,Hyderabad,Telangana,10832.0,Unemployed,2025-10-06 00:00:00,VERIFIED,LOW
USR76455,Lucknow,Uttar Pradesh,28219.0,Gig Worker,2024-08-18 23:16:20,REJECTED,LOW
USR76457,Lucknow,Uttar Pradesh,,Self Employed,2024-02-05 03:58:27,VERIFIED,LOW
USR76463,Jalandhar,Punjab,18854.0,Salaried,2025-02-20 00:00:00,PENDING,LOW
USR76465,Delhi,Delhi,42597.0,Retired,2025-04-09 22:04:28,REJECTED,MEDIUM
USR76466,Bengaluru,Karnataka,,Farmer,2024-08-20 18:35:42,VERIFIED,LOW
USR76481,Chennai,Tamil Nadu,15632.0,Self Employed,2026-03-11 11:15:47,VERIFIED,MEDIUM
USR76482,Pune,Maharashtra,55203.0,Farmer,2024-05-03 00:00:00,VERIFIED,UNKNOWN
USR76488,Jalandhar,Punjab,21860.0,Student,2024-12-17 00:00:00,PENDING,MEDIUM
USR76490,Dilli,Delhi,27913.0,Gig Worker,2024-10-16 06:47:40,REJECTED,LOW
USR76495,Chennai,Tamil Nadu,,Salaried,2025-09-15 00:00:00,VERIFIED,LOW
USR76497,Hyderabad,Telangana,14321.0,Gig Worker,2024-02-14 00:00:00,VERIFIED,HIGH
USR76507,Hyderabad,Telangana,14716.0,Student,2024-04-11 23:09:00,PENDING,LOW
USR76508,Ludhiana,Punjab,61703.0,Gig Worker,2025-03-29 00:00:00,PENDING,LOW
USR76510,Pune,Maharashtra,44473.0,Unemployed,,VERIFIED,HIGH
USR76524,Jaipur,Rajasthan,53579.0,Salaried,2024-04-04 00:00:00,PENDING,LOW
USR76527,Lucknow,Uttar Pradesh,8241.0,Gig Worker,2024-05-17 00:00:00,VERIFIED,LOW
USR76528,Lucknow,Uttar Pradesh,43747.0,Gig Worker,2024-12-10 00:00:00,VERIFIED,LOW
USR76530,Jalandhar,Punjab,-25138.0,Unemployed,2024-11-25 15:27:35,PENDING,LOW
USR76531,Mumbay,Maharashtra,,Student,2024-11-26 07:18:56,PENDING,MEDIUM
USR76533,New Delhi,Delhi,20094.0,Gig Worker,2024-06-17 15:34:12,VERIFIED,LOW
USR76534,Ludhiana,Punjab,,Self Employed,2025-01-13 02:16:00,VERIFIED,LOW
USR76535,Bangalore,Karnataka,50309.0,Salaried,2025-03-27 17:21:00,PENDING,MEDIUM
USR76544,Hyderabad,Telangana,28342.0,Gig Worker,2025-12-27 23:42:00,VERIFIED,LOW
USR76545,Kolkata,West Bengal,11236.0,Self Employed,,PENDING,MEDIUM
USR76546,Kolkata,West Bengal,86562.0,Self Employed,2024-10-04 13:25:41,VERIFIED,LOW
USR76547,Mumbai,Maharashtra,36499.0,Business Owner,2025-10-22 00:00:00,PENDING,MEDIUM
USR76551,Lucknow,Uttar Pradesh,9018.0,Gig Worker,2025-02-27 14:05:42,REJECTED,LOW
USR76553,New Delhi,Delhi,56363.0,Freelancer,2025-09-22 00:00:00,VERIFIED,HIGH
USR76554,Asr,Punjab,9055.0,Freelancer,2025-05-17 00:00:00,UNKNOWN,LOW
USR76557,Ludhiana,Punjab,,Business Owner,2025-08-13 00:00:00,VERIFIED,UNKNOWN
USR76559,Hyderabad,Telangana,27150.0,Retired,2024-01-11 15:08:46,VERIFIED,MEDIUM
USR76561,Blr,Karnataka,12963.0,Unemployed,2025-11-15 00:00:00,REJECTED,LOW
USR76570,Mumbay,Maharashtra,,Salaried,2025-04-15 04:16:15,VERIFIED,LOW
USR76572,Amritsar,Punjab,40367.0,Gig Worker,2024-04-09 00:00:00,PENDING,LOW
USR76575,Jalandhar,Punjab,24274.0,Farmer,2025-07-04 00:00:00,VERIFIED,LOW
USR76581,Pune,Maharashtra,67942.0,Freelancer,2024-10-04 00:00:00,VERIFIED,LOW
USR76583,Jalandhar,Punjab,13853.0,Student,2024-10-04 12:16:43,VERIFIED,MEDIUM
USR76585,Jalandhar,Punjab,26434.0,Unemployed,2024-10-30 00:00:00,VERIFIED,LOW
USR76590,Blr,Karnataka,31882.0,Unemployed,2025-02-21 00:00:00,VERIFIED,UNKNOWN
USR76591,Dilli,Delhi,-19143.0,Business Owner,2025-01-24 00:00:00,VERIFIED,HIGH
USR76594,Amritsar,Punjab,37399.0,Unemployed,2025-08-09 00:00:00,VERIFIED,UNKNOWN
USR76595,Chennai,Tamil Nadu,12546.0,Gig Worker,2026-03-29 05:08:00,VERIFIED,MEDIUM
USR76602,Hyderabad,Telangana,32272.0,Student,2025-11-01 00:00:00,VERIFIED,HIGH
USR76606,Lucknow,Uttar Pradesh,,Gig Worker,2026-01-21 00:00:00,VERIFIED,LOW
USR76607,Hyderabad,Telangana,27732.0,Self Employed,2026-03-26 00:00:00,VERIFIED,MEDIUM
USR76610,Dilli,Delhi,9261.0,Retired,2024-08-12 00:00:00,VERIFIED,LOW
USR76613,Dilli,Delhi,30628.0,Self Employed,2024-08-01 00:00:00,VERIFIED,LOW
USR76614,Pune,Maharashtra,40862.0,Unemployed,2025-06-12 00:00:00,VERIFIED,LOW
USR76616,Asr,Punjab,-23761.0,Unemployed,2024-05-19 00:00:00,VERIFIED,LOW
USR76618,Jalandhar,Punjab,21259.0,Student,2025-09-27 00:00:00,VERIFIED,LOW
USR76620,Chennai,Tamil Nadu,10519.0,Freelancer,2025-11-22 00:00:00,VERIFIED,LOW
USR76622,Lucknow,Uttar Pradesh,57792.0,Self Employed,2026-01-15 00:00:00,VERIFIED,LOW
USR76623,Jaipur,Rajasthan,15527.0,Salaried,2025-03-14 00:00:00,VERIFIED,MEDIUM
USR76624,Bengaluru,Karnataka,19216.0,Farmer,2025-10-18 07:09:00,VERIFIED,LOW
USR76631,Mumbai,Maharashtra,30263.0,Business Owner,2025-10-11 00:00:00,VERIFIED,LOW
USR76633,Lucknow,Uttar Pradesh,13432.0,Gig Worker,2025-11-16 00:00:00,VERIFIED,MEDIUM
USR76638,Lucknow,Uttar Pradesh,17234.0,Retired,2026-02-15 00:00:00,VERIFIED,LOW
USR76639,Pune,Maharashtra,,Student,,VERIFIED,MEDIUM
USR76640,Lucknow,Uttar Pradesh,,Retired,2026-02-16 12:41:49,VERIFIED,LOW
USR76641,Lucknow,Uttar Pradesh,30602.0,Gig Worker,2024-06-02 10:08:00,PENDING,MEDIUM
USR76642,Jalandhar,Punjab,-14410.0,Gig Worker,2024-05-26 00:00:00,VERIFIED,LOW
USR76643,Bangalore,Karnataka,-25049.0,Unemployed,2025-04-06 05:15:34,VERIFIED,LOW
USR76645,Bengaluru,Karnataka,,Business Owner,2025-11-09 17:55:30,PENDING,LOW
USR76646,Amritsar,Punjab,,Unemployed,2024-03-27 17:18:20,VERIFIED,LOW
USR76647,Delhi,Delhi,,Farmer,2025-02-24 09:08:23,VERIFIED,MEDIUM
USR76649,Chennai,Tamil Nadu,,Business Owner,2026-03-31 00:00:00,VERIFIED,UNKNOWN
USR76650,Hyderabad,Telangana,,Unemployed,2024-10-06 00:00:00,REJECTED,HIGH
USR76654,Lucknow,Uttar Pradesh,15798.0,Student,2025-07-24 00:00:00,VERIFIED,LOW
USR76655,Mumbai,Maharashtra,,Retired,2024-07-13 00:00:00,VERIFIED,MEDIUM
USR76657,Lucknow,Uttar Pradesh,-17712.0,Freelancer,2025-11-30 00:00:00,VERIFIED,MEDIUM
USR76658,Lucknow,Uttar Pradesh,31794.0,Unemployed,2024-10-12 03:56:00,VERIFIED,MEDIUM
USR76659,Asr,Punjab,22440.0,Freelancer,2025-02-03 13:47:19,VERIFIED,LOW
USR76666,Pune,Maharashtra,,Business Owner,2024-12-22 00:00:00,VERIFIED,MEDIUM
USR76668,Pune,Maharashtra,,Farmer,2025-03-15 00:00:00,VERIFIED,MEDIUM
USR76671,New Delhi,Delhi,10466.0,Freelancer,2024-06-21 00:00:00,VERIFIED,LOW
USR76672,Mumbai,Maharashtra,,Unemployed,2025-06-04 17:24:00,VERIFIED,LOW
USR76673,Kolkata,West Bengal,,Student,,VERIFIED,LOW
USR76675,Hyderabad,Telangana,163778.0,Self Employed,2026-02-17 00:00:00,VERIFIED,MEDIUM
USR76690,Jalandhar,Punjab,30724.0,Farmer,2026-03-02 00:00:00,VERIFIED,HIGH
USR76692,Mumbai,Maharashtra,,Freelancer,2024-02-15 00:00:00,PENDING,MEDIUM
USR76695,Pune,Maharashtra,,Salaried,2025-11-26 00:00:00,REJECTED,HIGH
USR76703,Hyderabad,Telangana,,Gig Worker,2025-06-22 22:55:10,VERIFIED,MEDIUM
USR76706,Ludhiana,Punjab,25125.0,Self Employed,2025-02-11 21:30:00,REJECTED,LOW
USR76712,Chennai,Tamil Nadu,,Unemployed,2024-04-06 00:00:00,VERIFIED,MEDIUM
USR76716,Bengaluru,Karnataka,-19272.0,Gig Worker,2024-01-11 17:56:00,VERIFIED,MEDIUM
USR76719,Bangalore,Karnataka,,Gig Worker,2025-05-18 00:00:00,VERIFIED,LOW
USR76720,Mumbai,Maharashtra,11079.0,Business Owner,2024-08-31 22:00:00,VERIFIED,MEDIUM
USR76721,Lucknow,Uttar Pradesh,29005.0,Farmer,2024-12-11 14:39:00,VERIFIED,LOW
USR76723,Pune,Maharashtra,,Student,2026-01-07 00:00:00,VERIFIED,LOW
USR76726,Amritsar,Punjab,23633.0,Farmer,2024-08-19 04:04:00,PENDING,LOW
USR76727,Lucknow,Uttar Pradesh,25732.0,Unemployed,2026-03-31 00:00:00,PENDING,MEDIUM
USR76730,Kolkata,West Bengal,15745.0,Freelancer,2024-02-14 00:00:00,VERIFIED,LOW
USR76733,Asr,Punjab,20762.0,Salaried,,VERIFIED,MEDIUM
USR76735,Kolkata,West Bengal,22817.0,Business Owner,2024-06-19 00:00:00,VERIFIED,MEDIUM
USR76736,Mumbai,Maharashtra,,Retired,2025-03-22 00:00:00,VERIFIED,LOW
USR76737,Ludhiana,Punjab,,Unemployed,2025-04-23 00:00:00,PENDING,LOW
USR76741,Ludhiana,Punjab,,Business Owner,2025-02-02 00:00:00,VERIFIED,MEDIUM
USR76743,Bangalore,Karnataka,19697.0,Business Owner,2025-11-24 00:00:00,VERIFIED,LOW
USR76747,Mumbai,Maharashtra,10172.0,Unemployed,2025-11-02 10:11:00,REJECTED,LOW
USR76748,Ludhiana,Punjab,62359.0,Retired,2024-06-02 13:31:49,PENDING,LOW
USR76749,Dilli,Delhi,26049.0,Salaried,2025-11-24 00:00:00,VERIFIED,LOW
USR76752,Amritsar,Punjab,84901.0,Student,2026-02-14 00:00:00,VERIFIED,LOW
USR76759,Kolkata,West Bengal,36516.0,Retired,2025-10-22 22:30:01,VERIFIED,MEDIUM
USR76761,Mumbay,Maharashtra,49123.0,Student,2026-01-19 03:50:49,REJECTED,MEDIUM
USR76764,Hyderabad,Telangana,-70366.0,Salaried,2025-05-14 00:00:00,VERIFIED,LOW
USR76767,Pune,Maharashtra,,Gig Worker,2025-07-14 00:00:00,PENDING,MEDIUM
USR76772,Mumbai,Maharashtra,,Student,2024-09-06 00:00:00,VERIFIED,LOW
USR76773,Kolkata,West Bengal,,Student,2026-02-12 00:00:00,REJECTED,LOW
USR76774,Jaipur,Rajasthan,23791.0,Business Owner,2025-09-01 00:00:00,PENDING,LOW
USR76775,Chennai,Tamil Nadu,31195.0,Gig Worker,2024-05-31 00:00:00,VERIFIED,LOW
USR76778,Chennai,Tamil Nadu,23247.0,Retired,2024-12-10 10:23:00,VERIFIED,LOW
USR76781,Delhi,Delhi,53823.0,Business Owner,2026-03-10 00:00:00,VERIFIED,LOW
USR76783,Delhi,Delhi,36134.0,Student,2025-07-29 00:00:00,VERIFIED,LOW
USR76784,Lucknow,Uttar Pradesh,73311.0,Business Owner,2025-05-05 07:47:24,VERIFIED,LOW
USR76785,Chennai,Tamil Nadu,,Salaried,,VERIFIED,MEDIUM
USR76786,Chennai,Tamil Nadu,23220.0,Freelancer,2025-12-21 07:00:17,VERIFIED,LOW
USR76790,Ludhiana,Punjab,,Farmer,2026-01-08 00:00:00,VERIFIED,LOW
USR76793,Pune,Maharashtra,,Salaried,2025-04-28 14:00:57,VERIFIED,LOW
USR76802,Hyderabad,Telangana,30896.0,Freelancer,2025-07-31 00:00:00,VERIFIED,UNKNOWN
USR76804,Ludhiana,Punjab,34663.0,Self Employed,,PENDING,LOW
USR76805,Chennai,Tamil Nadu,98498.0,Farmer,,VERIFIED,LOW
USR76806,Pune,Maharashtra,34755.0,Unemployed,2025-10-07 00:00:00,VERIFIED,MEDIUM
USR76807,Hyderabad,Telangana,12591.0,Freelancer,2025-09-16 07:33:03,VERIFIED,MEDIUM
USR76808,Bengaluru,Karnataka,40357.0,Salaried,2025-12-27 00:00:00,VERIFIED,LOW
USR76809,Lucknow,Uttar Pradesh,36472.0,Business Owner,2026-03-14 00:00:00,PENDING,LOW
USR76827,Jalandhar,Punjab,,Farmer,2025-11-14 00:00:00,PENDING,UNKNOWN
USR76829,Kolkata,West Bengal,16627.0,Gig Worker,2025-06-23 00:00:00,PENDING,HIGH
USR76830,Mumbai,Maharashtra,39883.0,Unemployed,2026-03-11 00:00:00,VERIFIED,LOW
USR76831,Kolkata,West Bengal,34989.0,Unemployed,2025-06-27 00:00:00,VERIFIED,LOW
USR76837,Mumbai,Maharashtra,31913.0,Freelancer,2025-10-31 12:02:08,VERIFIED,LOW
USR76841,Jpr,Rajasthan,,Student,2025-02-01 00:00:00,VERIFIED,LOW
USR76842,Asr,Punjab,,Self Employed,2024-07-09 00:00:00,VERIFIED,LOW
USR76844,Dilli,Delhi,39491.0,Salaried,2024-05-01 00:00:00,VERIFIED,MEDIUM
USR76845,Pune,Maharashtra,,Salaried,2024-09-08 00:00:00,VERIFIED,LOW
USR76846,Jaipur,Rajasthan,15318.0,Retired,2024-09-06 00:00:00,VERIFIED,MEDIUM
USR76849,New Delhi,Delhi,39006.0,Retired,2024-11-23 00:00:00,VERIFIED,LOW
USR76851,Jpr,Rajasthan,16244.0,Farmer,2025-11-26 06:05:00,VERIFIED,LOW
USR76862,Ludhiana,Punjab,30796.0,Salaried,2025-12-11 00:00:00,VERIFIED,HIGH
USR76863,Ludhiana,Punjab,39441.0,Farmer,2024-04-27 00:00:00,VERIFIED,MEDIUM
USR76864,Jalandhar,Punjab,24272.0,Freelancer,2024-08-21 00:00:00,PENDING,UNKNOWN
USR76866,Dilli,Delhi,46624.0,Self Employed,2024-11-23 00:00:00,VERIFIED,MEDIUM
USR76873,Pune,Maharashtra,20282.0,Retired,2024-09-01 05:14:00,VERIFIED,MEDIUM
USR76879,Jalandhar,Punjab,25787.0,Farmer,2025-02-08 00:00:00,PENDING,LOW
USR76883,Asr,Punjab,-36197.0,Salaried,2025-01-27 05:10:00,VERIFIED,LOW
USR76884,Ludhiana,Punjab,,Self Employed,2025-06-17 00:00:00,VERIFIED,LOW
USR76886,Asr,Punjab,,Gig Worker,2025-08-22 00:00:00,VERIFIED,MEDIUM
USR76894,Amritsar,Punjab,11265.0,Student,2024-08-10 07:00:03,PENDING,LOW
USR76895,Kolkata,West Bengal,18111.0,Business Owner,2025-12-16 00:00:00,REJECTED,MEDIUM
USR76896,Jaipur,Rajasthan,21164.0,Freelancer,2026-03-25 02:14:53,REJECTED,LOW
USR76904,Lucknow,Uttar Pradesh,42271.0,Farmer,2024-01-03 00:00:00,VERIFIED,LOW
USR76908,Pune,Maharashtra,49448.0,Business Owner,2025-05-02 17:23:00,VERIFIED,LOW
USR76923,Ludhiana,Punjab,24925.0,Business Owner,2025-01-02 00:00:00,VERIFIED,LOW
USR76926,Chennai,Tamil Nadu,16315.0,Unemployed,2025-04-12 00:00:00,VERIFIED,HIGH
USR76928,Delhi,Delhi,30005.0,Business Owner,2024-09-14 00:00:00,VERIFIED,LOW
USR76929,Blr,Karnataka,24629.0,Self Employed,2026-02-20 21:47:01,PENDING,LOW
USR76938,Ludhiana,Punjab,23494.0,Gig Worker,2025-08-31 04:12:36,VERIFIED,LOW
USR76940,Asr,Punjab,89193.0,Business Owner,2024-06-24 00:00:00,VERIFIED,LOW
USR76941,Pune,Maharashtra,72259.0,Student,2024-06-05 08:49:59,VERIFIED,LOW
USR76944,Delhi,Delhi,14066.0,Student,2024-10-22 00:00:00,VERIFIED,MEDIUM
USR76948,Lucknow,Uttar Pradesh,49977.0,Student,2025-09-17 12:15:00,VERIFIED,LOW
USR76951,Amritsar,Punjab,-25860.0,Student,2024-05-23 13:51:31,VERIFIED,LOW
USR76952,Jalandhar,Punjab,16041.0,Unemployed,2025-10-15 00:00:00,VERIFIED,MEDIUM
USR76954,Chennai,Tamil Nadu,21168.0,Farmer,2024-11-04 06:09:00,VERIFIED,MEDIUM
USR76955,Jalandhar,Punjab,45185.0,Student,2025-12-27 00:00:00,PENDING,HIGH
USR76956,Pune,Maharashtra,,Retired,2025-07-09 00:00:00,VERIFIED,MEDIUM
USR76960,Hyderabad,Telangana,23500.0,Freelancer,,VERIFIED,MEDIUM
USR76964,Jaipur,Rajasthan,42942.0,Self Employed,2024-11-13 21:46:00,PENDING,MEDIUM
USR76965,Lucknow,Uttar Pradesh,18791.0,Retired,2024-06-14 04:59:00,VERIFIED,LOW
USR76970,Mumbai,Maharashtra,,Salaried,,VERIFIED,HIGH
USR76974,Hyderabad,Telangana,,Student,,VERIFIED,MEDIUM
USR76982,Ludhiana,Punjab,41108.0,Gig Worker,2025-02-27 00:00:00,VERIFIED,LOW
USR76988,Bengaluru,Karnataka,-11856.0,Freelancer,2025-07-16 18:52:36,REJECTED,UNKNOWN
USR76990,Pune,Maharashtra,14508.0,Business Owner,,VERIFIED,LOW
USR76991,Delhi,Delhi,25340.0,Gig Worker,2024-02-07 00:00:00,VERIFIED,LOW
USR76992,Mumbay,Maharashtra,,Student,2024-09-24 00:00:00,VERIFIED,LOW
USR76993,Mumbai,Maharashtra,,Self Employed,2024-09-03 00:00:00,VERIFIED,LOW
USR76996,Jpr,Rajasthan,45851.0,Gig Worker,2024-08-27 00:00:00,VERIFIED,MEDIUM
USR76997,Jpr,Rajasthan,,Unemployed,2025-05-14 06:55:00,VERIFIED,MEDIUM
USR76999,Kolkata,West Bengal,46705.0,Retired,2024-04-14 00:00:00,VERIFIED,UNKNOWN
USR77002,Pune,Maharashtra,35045.0,Retired,2024-11-13 00:00:00,VERIFIED,LOW
USR77005,Mumbai,Maharashtra,61809.0,Self Employed,2025-11-24 00:00:00,PENDING,LOW
USR77006,Hyderabad,Telangana,40457.0,Retired,2025-07-17 00:00:00,VERIFIED,LOW
USR77007,Hyderabad,Telangana,-17709.0,Freelancer,2025-09-13 12:28:06,VERIFIED,LOW
USR77011,Blr,Karnataka,25615.0,Freelancer,2024-02-12 00:00:00,VERIFIED,HIGH
USR77015,Ludhiana,Punjab,57897.0,Student,2024-04-22 00:00:00,VERIFIED,LOW
USR77016,Jalandhar,Punjab,22248.0,Business Owner,2025-06-20 00:00:00,VERIFIED,LOW
USR77020,Ludhiana,Punjab,-29791.0,Freelancer,2026-01-14 14:31:00,VERIFIED,LOW
USR77022,Amritsar,Punjab,20320.0,Salaried,2024-06-24 00:00:00,VERIFIED,LOW
USR77023,Jalandhar,Punjab,5180.0,Student,2025-04-07 00:00:00,VERIFIED,MEDIUM
USR77030,Hyderabad,Telangana,15005.0,Freelancer,2025-02-01 13:06:30,VERIFIED,LOW
USR77033,Jalandhar,Punjab,,Self Employed,2025-04-26 05:08:00,VERIFIED,LOW
USR77034,Asr,Punjab,10283.0,Student,,VERIFIED,MEDIUM
USR77040,Asr,Punjab,37208.0,Unemployed,2024-10-10 00:00:00,VERIFIED,LOW
USR77041,Ludhiana,Punjab,,Student,2024-08-08 00:00:00,VERIFIED,LOW
USR77042,Delhi,Delhi,,Salaried,2024-11-20 00:00:00,VERIFIED,HIGH
USR77047,Dilli,Delhi,20713.0,Freelancer,2025-04-04 00:00:00,VERIFIED,MEDIUM
USR77048,Lucknow,Uttar Pradesh,38854.0,Retired,2024-12-01 00:00:00,VERIFIED,LOW
USR77052,Chennai,Tamil Nadu,40294.0,Farmer,2025-09-12 00:00:00,VERIFIED,LOW
USR77062,Ludhiana,Punjab,14570.0,Self Employed,2024-11-19 16:29:00,VERIFIED,MEDIUM
USR77063,Hyderabad,Telangana,36566.0,Self Employed,2026-01-12 00:00:00,VERIFIED,LOW
USR77075,Bengaluru,Karnataka,25863.0,Farmer,2024-10-18 00:00:00,VERIFIED,LOW
USR77076,Hyderabad,Telangana,,Self Employed,2025-01-15 00:00:00,VERIFIED,LOW
USR77078,Chennai,Tamil Nadu,23586.0,Unemployed,2025-06-16 00:00:00,VERIFIED,MEDIUM
USR77079,Hyderabad,Telangana,24474.0,Salaried,2024-06-07 00:00:00,VERIFIED,MEDIUM
USR77081,Lucknow,Uttar Pradesh,31508.0,Unemployed,2024-10-22 10:15:48,VERIFIED,HIGH
USR77083,Delhi,Delhi,25985.0,Business Owner,2024-04-06 11:52:32,VERIFIED,LOW
USR77084,Pune,Maharashtra,,Gig Worker,2024-09-30 00:00:00,REJECTED,LOW
USR77088,Mumbai,Maharashtra,50871.0,Retired,2026-01-28 07:00:00,VERIFIED,LOW
USR77091,Bangalore,Karnataka,,Unemployed,2025-05-15 17:28:22,VERIFIED,LOW
USR77094,Lucknow,Uttar Pradesh,52492.0,Unemployed,2026-02-06 00:00:00,VERIFIED,LOW
USR77100,Chennai,Tamil Nadu,26145.0,Unemployed,2024-09-03 00:00:00,VERIFIED,LOW
USR77104,Dilli,Delhi,55734.0,Student,2026-03-20 00:00:00,VERIFIED,LOW
USR77109,Mumbay,Maharashtra,-15905.0,Salaried,,VERIFIED,LOW
USR77112,Lucknow,Uttar Pradesh,-25168.0,Gig Worker,2024-03-27 12:45:19,VERIFIED,LOW
USR77115,Pune,Maharashtra,,Unemployed,,REJECTED,LOW
USR77121,Dilli,Delhi,,Unemployed,2025-05-01 00:00:00,VERIFIED,LOW
USR77122,Bangalore,Karnataka,,Self Employed,2024-12-26 00:00:00,REJECTED,LOW
USR77125,Hyderabad,Telangana,32784.0,Student,2025-03-08 00:00:00,VERIFIED,MEDIUM
USR77126,Jalandhar,Punjab,-17588.0,Salaried,2025-12-18 00:00:00,VERIFIED,MEDIUM
USR77127,Jalandhar,Punjab,62179.0,Gig Worker,2026-03-22 00:00:00,VERIFIED,LOW
USR77128,Amritsar,Punjab,57461.0,Farmer,2026-01-10 00:00:00,VERIFIED,LOW
USR77129,Chennai,Tamil Nadu,54983.0,Business Owner,2024-04-28 00:00:00,VERIFIED,LOW
USR77140,Jalandhar,Punjab,20677.0,Self Employed,2025-12-10 00:00:00,VERIFIED,LOW
USR77144,Kolkata,West Bengal,15416.0,Unemployed,2024-04-10 00:00:00,VERIFIED,MEDIUM
USR77145,Mumbai,Maharashtra,29899.0,Freelancer,2024-02-18 16:31:13,VERIFIED,MEDIUM
USR77147,Ludhiana,Punjab,,Salaried,,VERIFIED,LOW
USR77151,Jalandhar,Punjab,14225.0,Freelancer,2025-03-23 00:00:00,REJECTED,LOW
USR77153,Jaipur,Rajasthan,22742.0,Freelancer,2024-05-11 09:00:06,VERIFIED,LOW
USR77161,Amritsar,Punjab,45168.0,Farmer,,VERIFIED,LOW
USR77164,Mumbai,Maharashtra,135402.0,Farmer,2025-09-28 12:14:23,PENDING,LOW
USR77165,Jalandhar,Punjab,26956.0,Unemployed,2024-02-28 00:00:00,VERIFIED,LOW
USR77172,Jalandhar,Punjab,29999.0,Retired,2025-08-08 08:33:00,VERIFIED,MEDIUM
USR77173,Ludhiana,Punjab,13740.0,Retired,2026-01-30 00:00:00,VERIFIED,LOW
USR77177,Amritsar,Punjab,28846.0,Self Employed,2025-01-29 00:00:00,VERIFIED,LOW
USR77179,Jalandhar,Punjab,8648.0,Salaried,2024-09-14 00:00:00,VERIFIED,LOW
USR77180,Delhi,Delhi,,Gig Worker,,VERIFIED,LOW
USR77181,Dilli,Delhi,10641.0,Unemployed,2024-05-11 00:00:00,VERIFIED,MEDIUM
USR77183,Amritsar,Punjab,11605.0,Freelancer,2025-07-12 17:45:28,PENDING,UNKNOWN
USR77190,Hyderabad,Telangana,27099.0,Self Employed,2024-04-03 00:00:00,VERIFIED,HIGH
USR77194,Hyderabad,Telangana,22072.0,Unemployed,2024-03-21 00:00:00,UNKNOWN,HIGH
