txn_id,timestamp,user_id,merchant_id,amount_inr,utr,utr_valid,mcc,status,merchant_name,merchant_category,merchant_status,city,state,kyc_status,risk_segment,occupation,chargeback_count,chargeback_amount,has_chargeback,risk_flag,date,hour,month
TXN00018986,2026-01-15 13:40:21,USR95277,MCH5681,16306.25,UTR6554333050,True,5411.0,PENDING,,,,,,,,,0.0,0.0,False,NONE,2026-01-15,13,2026-01
TXN00003252,2026-03-30 13:24:12,USR74816,MCH4989,2893.71,UTR1311062115,True,7011.0,SUCCESS,Khanna and Sons,HOTEL & LODGING,ACTIVE,Ludhiana,Punjab,VERIFIED,HIGH,Self Employed,0.0,0.0,False,HIGH_RISK_USER,2026-03-30,13,2026-03
TXN00015515,2026-01-15 21:39:39,USR71153,MCH8881,11634.69,UTR0249246573,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-15,21,2026-01
TXN00011138,2026-02-14 18:18:37,USR70906,MCH1313,22500.58,UTR0580575947,True,5411.0,FAILED,,,,,,,,,0.0,0.0,False,NONE,2026-02-14,18,2026-02
TXN00008898,2026-01-31 00:01:06,USR44559,MCH1142,14469.0,UTR3834676437,True,5812.0,SUCCESS,"Master, Soni and Kapadia",TELECOM,ACTIVE,Chennai,Tamil Nadu,VERIFIED,LOW,Gig Worker,0.0,0.0,False,NONE,2026-01-31,0,2026-01
TXN00017278,2026-10-01 00:11:11,USR43460,MCH5110,18655.41,UTR4446523867,True,5812.0,SUCCESS,"deshpande, verma and shenoy",BOOK STORE,INACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-10-01,0,2026-10
TXN00008539,2026-01-22 13:02:00,USR19438,MCH8451,11774.35,UTR2587152297,True,5411.0,SUCCESS,"KALA, PRADHAN AND HAYRE",FOOD & DINING,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-01-22,13,2026-01
TXN00012581,2026-02-15 18:38:58,USR78790,MCH4770,20049.99,UTR0887911081,True,5912.0,SUCCESS,Mahal-Sood,GROCERY,INACTIVE,Jaipur,Rajasthan,VERIFIED,MEDIUM,Retired,0.0,0.0,False,NONE,2026-02-15,18,2026-02
TXN00011226,2026-03-21 12:02:47,USR41379,MCH6825,10595.0,,False,5912.0,SUCCESS,Biswas-Nadig,OTHER,SUSPENDED,Jalandhar,Punjab,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-21,12,2026-03
TXN00001630,2026-01-23 13:02:17,USR41626,MCH6762,11264.77,UTR3201034498,True,5411.0,FAILED,,,,,,VERIFIED,HIGH,Gig Worker,0.0,0.0,False,HIGH_RISK_USER,2026-01-23,13,2026-01
TXN00007973,2026-02-05 06:14:07,USR78422,MCH8563,4049.33,,False,4131.0,SUCCESS,"Sen, Saxena and Chopra",GROCERY,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-02-05,6,2026-02
TXN00009711,2026-01-06 23:15:50,USR78920,MCH9759,4709.15,UTR8116456874,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-06,23,2026-01
TXN00009741,2026-03-19 02:57:42,USR26919,MCH1247,243.53,UTR2084251642,True,5812.0,SUCCESS,"Nayak, Lala and Pillai",GROCERY,INACTIVE,Bengaluru,Karnataka,,,,1.0,548.0,True,CHARGEBACK_LINKED,2026-03-19,2,2026-03
TXN00000464,2026-03-07 05:09:05,USR93599,MCH3039,14588.0,UTR5069198722,True,5411.0,SUCCESS,Murty Inc,GROCERY STORES,ACTIVE,Dilli,Delhi,,,,0.0,0.0,False,NONE,2026-03-07,5,2026-03
TXN00017414,2026-03-21 13:12:16,USR53286,MCH9777,5759.06,UTR3432580645,True,4131.0,PENDING,,,,,,PENDING,MEDIUM,Business Owner,1.0,12249.71,True,CHARGEBACK_LINKED,2026-03-21,13,2026-03
TXN00010413,2026-01-08 20:05:50,USR98234,MCH9885,5940.57,UTR1931183225,True,5812.0,SUCCESS,,,,,,PENDING,LOW,Student,0.0,0.0,False,NONE,2026-01-08,20,2026-01
TXN00006878,2026-03-21 23:19:59,USR27646,MCH4780,4785.73,UTR1352728677,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-21,23,2026-03
TXN00013568,2026-08-01 22:37:42,USR84131,MCH4379,11402.51,UTR5049263974,True,5912.0,SUCCESS,,,,,,VERIFIED,LOW,Salaried,0.0,0.0,False,NONE,2026-08-01,22,2026-08
TXN00015806,2026-02-12 13:56:49,USR78747,MCH3671,-2808.2,UTR4729334644,True,7011.0,SUCCESS,"VALA, DHAR AND WASON",PHARMACY,ACTIVE,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-02-12,13,2026-02
TXN00016575,2026-02-18 00:00:00,USR44424,MCH9611,2650.01,UTR5536988147,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-18,0,2026-02
TXN00017540,2026-03-12 05:18:11,USR47692,MCH7170,9037.63,UTR5278788387,True,7011.0,SUCCESS,,,,,,VERIFIED,HIGH,Freelancer,0.0,0.0,False,HIGH_RISK_USER,2026-03-12,5,2026-03
TXN00006422,2026-01-13 16:26:56,USR27009,MCH9027,11637.29,UTR3227600670,True,7011.0,SUCCESS,"Dani, Soni and Nagy",HOTEL & LODGING,ACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-01-13,16,2026-01
TXN00008273,2026-01-16 00:00:00,USR10134,MCH2185,1750.45,UTR2668786102,True,5912.0,SUCCESS,wagle inc,PHARMACY,SUSPENDED,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-01-16,0,2026-01
TXN00001183,2026-01-18 10:07:44,USR85395,MCH7575,15819.22,,False,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-01-18,10,2026-01
TXN00019550,2026-01-21 22:25:10,USR94325,MCH7008,18881.66,UTR9089003054,True,5912.0,SUCCESS,,,,,,VERIFIED,LOW,Salaried,0.0,0.0,False,NONE,2026-01-21,22,2026-01
TXN00002983,2026-03-04 06:41:43,USR56803,MCH5687,17624.73,UTR7097565286,True,,FAILED,"Prasad, Tank and Char",TRANSPORT & TRAVEL,ACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-03-04,6,2026-03
TXN00001170,2026-01-27 20:17:26,USR35020,MCH4541,7183.08,UTR4124414773,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-27,20,2026-01
TXN00010089,2026-01-11 00:00:00,USR33827,MCH8560,18935.0,UTR5116451172,True,4131.0,FAILED,,,,,,,,,1.0,18935.0,True,CHARGEBACK_LINKED,2026-01-11,0,2026-01
TXN00005921,2026-02-25 13:27:28,USR31274,MCH1349,2746.0,UTR9020909406,True,4131.0,SUCCESS,Bahri and Sons,PHARMACY,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-02-25,13,2026-02
TXN00019898,2026-01-01 06:13:24,USR23497,MCH7248,15719.49,UTR5564241575,True,5411.0,SUCCESS,Rajagopalan Group,HOTEL & LODGING,ACTIVE,Hyderabad,Telangana,,,,1.0,861.86,True,CHARGEBACK_LINKED,2026-01-01,6,2026-01
TXN00006624,2026-03-31 17:56:24,USR95904,MCH5617,13525.27,,False,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-31,17,2026-03
TXN00019689,2026-02-15 23:22:08,USR79721,MCH5737,20891.36,UTR9907727431,True,5812.0,SUCCESS,"Chaudhary, Raghavan and Brahmbhatt",PHARMACY,ACTIVE,Amritsar,Punjab,VERIFIED,HIGH,Salaried,0.0,0.0,False,HIGH_RISK_USER,2026-02-15,23,2026-02
TXN00005282,2026-02-11 10:11:57,USR71456,MCH3103,-12135.91,UTR1764321774,True,5411.0,SUCCESS,,,,,,VERIFIED,UNKNOWN,Retired,0.0,0.0,False,NONE,2026-02-11,10,2026-02
TXN00008575,2026-02-25 06:01:02,USR66160,MCH7956,21527.96,UTR5493526957,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-25,6,2026-02
TXN00015130,2026-02-07 16:26:40,USR78157,MCH2109,8566.12,UTR0112482059,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-07,16,2026-02
TXN00005524,2026-01-07 13:58:23,USR13853,MCH1543,11464.5,UTR1138244788,True,,SUCCESS,  Parmer Group  ,TRANSPORT & TRAVEL,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-01-07,13,2026-01
TXN00007015,2026-03-06 03:35:47,USR68894,MCH7379,12611.54,UTR8425979286,True,5411.0,FAILED,tella-mahal,APPAREL,ACTIVE,Jaipur,Rajasthan,,,,0.0,0.0,False,NONE,2026-03-06,3,2026-03
TXN00010851,2026-03-23 17:47:15,USR90602,MCH5498,12529.22,,False,5411.0,SUCCESS,"Gera, Narayan and Sankaran",DEPARTMENT STORE,ACTIVE,Kolkata,West Bengal,VERIFIED,UNKNOWN,Student,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-23,17,2026-03
TXN00007623,2026-02-04 06:50:49,USR65520,MCH1354,3939.32,UTR3241879676,True,5912.0,SUCCESS,,,,,,VERIFIED,LOW,Unemployed,0.0,0.0,False,NONE,2026-02-04,6,2026-02
TXN00018979,2026-01-29 13:12:59,USR88356,MCH6772,6940.72,UTR9966135191,True,,FAILED,"Sarin,KaleandBava",GROCERY,INACTIVE,Amritsar,Punjab,,,,1.0,2995.87,True,CHARGEBACK_LINKED,2026-01-29,13,2026-01
TXN00008022,2026-03-02 19:48:20,USR51470,MCH9520,21046.8,UTR0279638219,True,4131.0,FAILED,,,,,,,,,0.0,0.0,False,NONE,2026-03-02,19,2026-03
TXN00010876,2026-03-02 01:30:46,USR28500,MCH8779,7609.71,UTR9964113424,True,5812.0,SUCCESS,Tak-Wali,FOOD & DINING,ACTIVE,Bengaluru,Karnataka,,,,0.0,0.0,False,NONE,2026-03-02,1,2026-03
TXN00015030,2026-03-07 08:20:54,USR85478,MCH7110,9163.92,UTR8277010896,True,5411.0,PENDING,,,,,,VERIFIED,MEDIUM,Self Employed,0.0,0.0,False,NONE,2026-03-07,8,2026-03
TXN00018087,2026-02-06 12:03:50,USR30849,MCH7873,9700.7,UTR5135724742,True,5812.0,FAILED,,,,,,,,,1.0,2152.04,True,CHARGEBACK_LINKED,2026-02-06,12,2026-02
TXN00004742,2026-01-10 05:47:38,USR22185,MCH5480,2773.98,UTR7040646462,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-10,5,2026-01
TXN00001226,2026-03-20 18:05:52,USR80788,MCH6287,15966.76,UTR4845157954,True,7011.0,PENDING,,,,,,,,,0.0,0.0,False,NONE,2026-03-20,18,2026-03
TXN00005127,2026-03-24 02:10:03,USR66966,MCH2024,13664.71,UTR6332816507,True,,FAILED,"Ram, Manda and Chopra",TRANSPORT & TRAVEL,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-03-24,2,2026-03
TXN00010452,2026-03-17 23:33:02,USR34488,MCH1011,23812.76,UTR2164439601,True,5812.0,SUCCESS,Wable and Sons,GROCERY,ACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-03-17,23,2026-03
TXN00014964,2026-03-14 22:58:53,USR30172,MCH8136,2603.51,UTR9490781010,True,5912.0,PENDING,Bora Inc,HOTEL & LODGING,INACTIVE,Amritsar,Punjab,,,,0.0,0.0,False,NONE,2026-03-14,22,2026-03
TXN00000683,2026-03-20 00:00:00,USR32965,MCH4886,4280.48,UTR7201873539,True,,SUCCESS,Mangat-Gh0se,MISC RETAIL,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-03-20,0,2026-03
TXN00017521,2026-01-28 14:37:13,USR24199,MCH7631,14034.53,UTR0428872028,True,7011.0,SUCCESS,DOSHI-VERMA,BOOKS & STATIONERY,ACTIVE,Kolkata,West Bengal,REJECTED,LOW,Salaried,0.0,0.0,False,NONE,2026-01-28,14,2026-01
TXN00014499,2026-01-10 04:46:15,USR58944,MCH3859,8657.0,UTR4204134098,True,5812.0,SUCCESS,"mall, bassi and seshadri",GROCERY,ACTIVE,Mumbay,Maharashtra,PENDING,LOW,Retired,0.0,0.0,False,NONE,2026-01-10,4,2026-01
TXN00015182,2026-03-22 10:58:52,USR54549,MCH6733,4404.69,UTR7139490960,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-22,10,2026-03
TXN00013174,2026-03-19 07:11:03,USR16131,MCH4397,21043.88,UTR6179498455,True,5812.0,SUCCESS,Tailor-Pandey,PHARMACY,ACTIVE,Pune,Maharashtra,PENDING,MEDIUM,Farmer,0.0,0.0,False,NONE,2026-03-19,7,2026-03
TXN00017395,2026-03-27 17:12:24,USR85825,MCH2402,10206.27,UTR4989846932,True,,SUCCESS,  Dhillon Group  ,PHARMACY,ACTIVE,Mumbay,Maharashtra,VERIFIED,UNKNOWN,Freelancer,0.0,0.0,False,NONE,2026-03-27,17,2026-03
TXN00006280,2026-01-11 04:28:04,USR42325,MCH2446,4881.62,UTR1369957881,True,7011.0,SUCCESS,,,,,,PENDING,MEDIUM,Student,1.0,1032.66,True,CHARGEBACK_LINKED,2026-01-11,4,2026-01
TXN00017487,2026-03-15 10:04:35,USR88976,MCH8716,11357.36,UTR8188791053,True,5411.0,SUCCESS,"Naik, Chada and Divan",OTHER,ACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-03-15,10,2026-03
TXN00003883,2026-03-31 00:31:49,USR69276,MCH5463,23953.37,UTR4814614356,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-31,0,2026-03
TXN00011105,2026-01-03 18:16:33,USR20457,MCH4735,18355.77,UTR0042502354,True,5411.0,SUCCESS,,,,,,VERIFIED,LOW,Freelancer,0.0,0.0,False,NONE,2026-01-03,18,2026-01
TXN00007557,2026-03-10 14:56:23,USR60002,MCH8937,4724.0,UTR9775371689,True,5812.0,SUCCESS,"Mand, Bhatt and Pathak",HOTEL & LODGING,ACTIVE,Amritsar,Punjab,VERIFIED,LOW,Freelancer,0.0,0.0,False,NONE,2026-03-10,14,2026-03
TXN00004312,2026-02-20 08:53:11,USR15104,MCH3569,23522.6,UTR8704651669,True,5411.0,SUCCESS,Choudhury-Prashad,BOOKS & STATIONERY,ACTIVE,Lucknow,Uttar Pradesh,PENDING,MEDIUM,Retired,0.0,0.0,False,NONE,2026-02-20,8,2026-02
TXN00014173,2026-01-20 07:42:02,USR82703,MCH3326,16827.03,UTR0709392023,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-20,7,2026-01
TXN00017350,2026-01-22 08:04:49,USR65612,MCH7878,2875.05,UTR8094654815,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-22,8,2026-01
TXN00014504,2026-02-07 17:25:23,USR19837,MCH5051,13107.55,UTR5603834438,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-07,17,2026-02
TXN00018644,2026-02-27 03:34:41,USR28529,MCH5615,9542.14,UTR9646115318,True,7011.0,SUCCESS,,,,,,VERIFIED,LOW,Salaried,0.0,0.0,False,NONE,2026-02-27,3,2026-02
TXN00011353,2026-11-01 10:05:03,USR69442,MCH4794,6854.06,UTR2750086327,True,,SUCCESS,borra-dutt,HOTEL & LODGING,ACTIVE,Jpr,Rajasthan,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-11-01,10,2026-11
TXN00017593,2026-01-06 02:18:46,USR76049,MCH2725,5740.68,UTR0230771075,True,7011.0,SUCCESS,Varma-Loke,FOOD & DINING,INACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-01-06,2,2026-01
TXN00003476,2026-03-08 14:40:02,USR13103,MCH5464,20072.25,UTR7986148801,True,4131.0,FAILED,,,,,,,,,0.0,0.0,False,NONE,2026-03-08,14,2026-03
TXN00017360,2026-02-03 20:11:17,USR56694,MCH4507,15959.42,UTR8279949550,True,4131.0,SUCCESS,Bassi-Merchant,EATING PLACE,ACTIVE,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-02-03,20,2026-02
TXN00003599,2026-02-07 03:14:31,USR72831,MCH9644,9310.61,UTR8944257267,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-07,3,2026-02
TXN00005184,2026-01-21 03:49:38,USR76639,MCH3412,23385.51,UTR3538840374,True,5411.0,SUCCESS,Tak and Sons,HOTEL & LODGING,ACTIVE,Jpr,Rajasthan,VERIFIED,MEDIUM,Student,0.0,0.0,False,NONE,2026-01-21,3,2026-01
TXN00002561,2026-03-23 00:00:00,USR91811,MCH9244,19864.94,UTR1642724813,True,5812.0,SUCCESS,,,,,,REJECTED,UNKNOWN,Self Employed,0.0,0.0,False,NONE,2026-03-23,0,2026-03
TXN00015473,2026-01-27 22:22:43,USR69376,MCH4730,15346.52,UTR1423291562,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-27,22,2026-01
TXN00016075,2026-01-17 04:59:13,USR56463,MCH1528,21900.0,UTR8686896232,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-17,4,2026-01
TXN00001357,2026-02-15 16:20:46,USR80710,MCH3680,22519.0,UTR7606076364,True,5411.0,SUCCESS,Pradhan Ltd,TRANSPORT & TRAVEL,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-02-15,16,2026-02
TXN00004429,2026-03-01 08:27:06,USR15508,MCH7243,4484.0,UTR4978476776,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-01,8,2026-03
TXN00006456,2026-03-06 00:00:00,USR87112,MCH8032,4789.0,UTR8318314728,True,7011.0,SUCCESS,  Roy-Ramesh  ,APPAREL,ACTIVE,Mumbai,Maharashtra,,,,0.0,0.0,False,NONE,2026-03-06,0,2026-03
TXN00005641,2026-02-15 17:22:48,USR54634,MCH9073,14323.53,UTR0400794843,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-15,17,2026-02
TXN00010187,2026-02-25 11:19:45,USR47465,MCH7690,21229.81,UTR0615269165,True,,SUCCESS,,,,,,VERIFIED,MEDIUM,Salaried,0.0,0.0,False,NONE,2026-02-25,11,2026-02
TXN00006366,2026-03-28 20:24:01,USR14940,MCH3713,14557.8,UTR3822560005,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-28,20,2026-03
TXN00003893,2026-03-21 10:04:07,USR68369,MCH7403,16939.18,UTR0009486797,True,5411.0,SUCCESS,Prabhakar Group,BOOKS & STATIONERY,INACTIVE,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-03-21,10,2026-03
TXN00008637,2026-09-03 17:55:07,USR38683,MCH4090,20011.1,UTR9823627689,True,5912.0,SUCCESS,MittalLLC,TRANSPORT & TRAVEL,ACTIVE,Dilli,Delhi,,,,0.0,0.0,False,NONE,2026-09-03,17,2026-09
TXN00013966,2026-01-16 06:19:27,USR54149,MCH6833,18070.95,UTR4469840753,True,4131.0,FAILED,,,,,,VERIFIED,MEDIUM,Salaried,0.0,0.0,False,NONE,2026-01-16,6,2026-01
TXN00007147,2026-02-04 19:55:42,USR51506,MCH9887,18847.8,UTR8365315198,True,4131.0,UNKNOWN,,,,,,PENDING,LOW,Unemployed,0.0,0.0,False,NONE,2026-02-04,19,2026-02
TXN00005893,2026-03-08 03:15:04,USR19589,MCH5374,12314.25,,False,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-08,3,2026-03
TXN00013537,2026-03-05 02:40:47,USR70771,MCH4552,9377.56,UTR0436244489,True,4131.0,SUCCESS,"Palla, Mutti and Jayaraman",TRANSPORT & TRAVEL,ACTIVE,Jaipur,Rajasthan,VERIFIED,UNKNOWN,Salaried,0.0,0.0,False,NONE,2026-03-05,2,2026-03
TXN00001789,2026-02-15 18:37:14,USR60494,MCH1912,1675.63,UTR7399659722,True,5411.0,SUCCESS,Keer-Mitra,TRANSPORT & TRAVEL,ACTIVE,Chennai,Tamil Nadu,VERIFIED,MEDIUM,Business Owner,1.0,3163.91,True,CHARGEBACK_LINKED,2026-02-15,18,2026-02
TXN00019466,2026-02-19 06:31:52,USR72492,MCH6535,7058.87,UTR4891100930,True,7011.0,PENDING,Nagy and Sons,GROCERY,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-02-19,6,2026-02
TXN00001163,2026-03-16 00:01:49,USR30738,MCH4304,8384.62,UTR0312159098,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-16,0,2026-03
TXN00003003,2026-01-24 18:36:24,USR25105,MCH5769,6269.19,UTR2467812230,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-24,18,2026-01
TXN00017627,2026-03-03 20:05:35,USR43049,MCH4436,16127.64,UTR5810156742,True,4131.0,SUCCESS,,,,,,PENDING,HIGH,Gig Worker,0.0,0.0,False,HIGH_RISK_USER,2026-03-03,20,2026-03
TXN00008282,2026-03-02 01:32:49,USR66020,MCH2886,24400.74,UTR3745710069,True,5411.0,SUCCESS,"Raja, Hayre and Deshmukh",PHARMACY,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-03-02,1,2026-03
TXN00009502,2026-03-28 14:49:35,USR66360,MCH4194,18403.07,UTR6293403215,True,5411.0,SUCCESS,Hegde-Chahal,PHARMACY,INACTIVE,Asr,Punjab,,,,0.0,0.0,False,NONE,2026-03-28,14,2026-03
TXN00016838,2026-03-21 17:36:58,USR41918,MCH2055,16809.59,UTR9808524428,True,,SUCCESS,,,,,,VERIFIED,HIGH,Salaried,0.0,0.0,False,HIGH_RISK_USER,2026-03-21,17,2026-03
TXN00005229,2026-03-20 01:12:54,USR97147,MCH4319,3802.06,UTR9462302256,True,5411.0,SUCCESS,"CHAUDHRY, RAJAN AND LAD",EATING PLACE,SUSPENDED,Jaipur,Rajasthan,,,,0.0,0.0,False,NONE,2026-03-20,1,2026-03
TXN00015519,2026-02-06 18:59:55,USR60371,MCH7533,11600.9,UTR2598985771,True,5411.0,SUCCESS,"Boase, Krishnan and Tiwari",CLOTHING,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-02-06,18,2026-02
TXN00019581,2026-02-06 16:28:12,USR92745,MCH1808,17975.56,UTR2473108641,True,5411.0,SUCCESS,,,,,,,,,1.0,1017.95,True,CHARGEBACK_LINKED,2026-02-06,16,2026-02
TXN00010320,2026-07-01 23:51:00,USR18383,MCH1166,4778.33,UTR5614544623,True,,FAILED,,,,,,VERIFIED,LOW,Student,0.0,0.0,False,NONE,2026-07-01,23,2026-07
TXN00009569,2026-02-04 12:39:52,USR30780,MCH2953,12409.44,UTR1256403816,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-04,12,2026-02
TXN00003792,2026-01-02 11:43:48,USR51512,MCH2424,1690.18,UTR1367105632,True,4131.0,SUCCESS,PATIL LTD,PHARMACY,ACTIVE,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-01-02,11,2026-01
TXN00017485,2026-02-10 22:44:56,USR36007,MCH1528,21697.13,UTR1007654305,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-10,22,2026-02
TXN00003212,2026-03-21 18:36:34,USR34650,MCH7172,16844.4,UTR9899836865,True,5411.0,SUCCESS,Chandran-Palla,DEPARTMENT STORES,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-03-21,18,2026-03
TXN00007024,2026-03-19 08:36:34,USR81352,MCH5032,19818.64,UTR7743510226,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-19,8,2026-03
TXN00017993,2026-03-06 11:58:42,USR93746,MCH6377,467.97,UTR0515520759,True,7011.0,SUCCESS,BalasubramanianLLC,PHARMACY,ACTIVE,Mumbai,Maharashtra,REJECTED,LOW,Self Employed,0.0,0.0,False,NONE,2026-03-06,11,2026-03
TXN00008478,2026-02-04 18:06:54,USR51878,MCH3788,16255.81,UTR9107659004,True,,SUCCESS,BHARGAVA AND SONS,TRANSPORT & TRAVEL,ACTIVE,Bengaluru,Karnataka,,,,1.0,2598.96,True,CHARGEBACK_LINKED,2026-02-04,18,2026-02
TXN00000488,2026-01-28 16:04:07,USR41949,MCH2718,7031.27,,False,,SUCCESS,"Krishna, Prabhu and Kara",HOTEL & LODGING,ACTIVE,Bengaluru,Karnataka,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-01-28,16,2026-01
TXN00017625,2026-03-28 22:36:46,USR84728,MCH1940,12109.26,UTR6497147676,True,5912.0,SUCCESS,Ravel Inc,TELECOM,INACTIVE,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-03-28,22,2026-03
TXN00016324,2026-01-05 07:45:09,USR67165,MCH6236,19333.8,UTR2982182007,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-05,7,2026-01
TXN00008869,2026-02-20 13:21:37,USR62151,MCH9111,16230.52,UTR5960247490,True,5812.0,SUCCESS,"  Dhar, Thaker and Madan  ",MISC RETAIL,ACTIVE,Kolkata,West Bengal,VERIFIED,MEDIUM,Self Employed,0.0,0.0,False,NONE,2026-02-20,13,2026-02
TXN00008719,2026-01-15 03:46:54,USR82185,MCH7656,22084.91,UTR8570782815,True,5411.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Retired,0.0,0.0,False,NONE,2026-01-15,3,2026-01
TXN00017066,2026-12-02 07:39:54,USR61413,MCH7643,14049.73,UTR0923708899,True,,FAILED,,,,,,,,,0.0,0.0,False,NONE,2026-12-02,7,2026-12
TXN00016394,2026-01-11 02:09:25,USR88277,MCH8539,4322.92,UTR9430081327,True,5411.0,SUCCESS,Arya-Char,APPAREL,ACTIVE,Chennai,Tamil Nadu,,,,2.0,5826.24,True,CHARGEBACK_LINKED,2026-01-11,2,2026-01
TXN00003992,2026-02-24 22:32:29,USR46605,MCH3704,5286.04,UTR6410410024,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-24,22,2026-02
TXN00018109,2026-01-03 16:28:57,USR14178,MCH6593,10449.84,UTR4659158997,True,5411.0,SUCCESS,Sharma-Ahuja,GROCERY,ACTIVE,Jalandhar,Punjab,VERIFIED,MEDIUM,Student,0.0,0.0,False,NONE,2026-01-03,16,2026-01
TXN00009713,2026-01-22 03:04:19,USR96164,MCH7388,6451.3,UTR3374356507,True,7011.0,SUCCESS,,,,,,PENDING,HIGH,Self Employed,0.0,0.0,False,HIGH_RISK_USER,2026-01-22,3,2026-01
TXN00017581,2026-01-09 00:00:00,USR24980,MCH5725,12534.15,UTR3492759333,True,4131.0,SUCCESS,,,,,,,,,2.0,13833.85,True,CHARGEBACK_LINKED,2026-01-09,0,2026-01
TXN00008549,2026-03-31 05:41:10,USR90818,MCH2458,9709.16,UTR8592852755,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-31,5,2026-03
TXN00013343,2026-01-27 12:50:31,USR14260,MCH9288,7717.44,UTR1405965358,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-27,12,2026-01
TXN00005080,2026-02-27 10:44:23,USR46078,MCH9849,10734.45,UTR2554598766,True,,SUCCESS,Jayaraman Inc,BOOKS & STATIONERY,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-02-27,10,2026-02
